doc_name,thread_name,thread_url,dominant_topic,topic_gamma,displacement,fuel_type,year,mileage_km,mileage_bucket,engine_group,technical_bucket,chronic_score,n_messages,gamma_vector
doc_01379,Korna onerisi,https://www.golftutkusu.com/topic/25127-korna-onerisi,3,0.9575994665840676,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.001548, 0.001036, 0.957599, 0.000993, 0.015940, 0.001668, 0.001398, 0.000737, 0.001674, 0.000312, 0.001872, 0.000688, 0.001404, 0.001847, 0.001362, 0.003116, 0.001060, 0.003580, 0.001344, 0.000823]"
doc_01380,Korna ve bagaj lambasi yanmama,https://www.golftutkusu.com/topic/24694-korna-ve-bagaj-lambasi-yanmama,6,0.570336058939082,NA,unknown,2024,NA,unknown,unknown,medium,1,3,"[0.004314, 0.001191, 0.003850, 0.003960, 0.370856, 0.570336, 0.004230, 0.003617, 0.004091, 0.001316, 0.004940, 0.002679, 0.002118, 0.007815, 0.002111, 0.003391, 0.003219, 0.003397, 0.002069, 0.000498]"
doc_01381,Kronik sorunlar,https://www.golftutkusu.com/topic/15372-kronik-sorunlar,5,0.9706133951282907,NA,unknown,2018,12000,0-30k,unknown,high,1,23,"[0.003746, 0.000399, 0.001519, 0.001358, 0.970613, 0.002676, 0.002568, 0.002948, 0.003491, 0.000391, 0.000643, 0.001633, 0.000738, 0.003700, 0.000236, 0.000550, 0.001006, 0.000827, 0.000924, 0.000032]"
doc_01382,Kucuk bir hasar icin Maslak'ta kaporta-boya ustasi tavsiye,https://www.golftutkusu.com/topic/21137-kucuk-bir-hasar-icin-maslakta-kaporta-boya-ustasi-tavsiye,9,0.9744622192083926,NA,unknown,2021,20000,0-30k,unknown,high,2,9,"[0.000522, 0.000727, 0.006481, 0.001245, 0.001603, 0.000863, 0.000449, 0.001083, 0.974462, 0.001843, 0.001589, 0.001293, 0.000143, 0.000598, 0.000768, 0.001193, 0.000456, 0.001174, 0.003204, 0.000302]"
doc_01383,Kumandadan 4 cam acilmama sorunu?,https://www.golftutkusu.com/topic/22675-kumandadan-4-cam-acilmama-sorunu,17,0.9887076622497337,NA,unknown,NA,NA,unknown,unknown,medium,1,2,"[0.000140, 0.001449, 0.000056, 0.000320, 0.000236, 0.000214, 0.000134, 0.000525, 0.000175, 0.000735, 0.001254, 0.000048, 0.000139, 0.000158, 0.000608, 0.001755, 0.988708, 0.002241, 0.000166, 0.000941]"
doc_01384,Kumandadan Sunroof Kapanmama Sorunu,https://www.golftutkusu.com/topic/24760-kumandadan-sunroof-kapanmama-sorunu,19,0.9875918830589727,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.000718, 0.000353, 0.000882, 0.000828, 0.000676, 0.000800, 0.000386, 0.000303, 0.000843, 0.000354, 0.000903, 0.000567, 0.000818, 0.000554, 0.001096, 0.000347, 0.000347, 0.001181, 0.987592, 0.000451]"
doc_01385,Kus sesi acil yardim,https://www.golftutkusu.com/topic/19632-kus-sesi-acil-yardim,13,0.9870357362947009,1.6,diesel,2016,29000,0-30k,1.6_TDI,low,0,4,"[0.001029, 0.000447, 0.000395, 0.000360, 0.001881, 0.000400, 0.001827, 0.000580, 0.000419, 0.000291, 0.000697, 0.000396, 0.987036, 0.001003, 0.000486, 0.000244, 0.000519, 0.001456, 0.000504, 0.000030]"
doc_01386,Lambda Sondasi (oksijen sensoru),https://www.golftutkusu.com/topic/22344-lambda-sondasi-oksijen-sensoru,10,0.953504990328704,1.2,petrol,2014,NA,unknown,1.2_TSI,high,2,2,"[0.002431, 0.000949, 0.000633, 0.001590, 0.003748, 0.001964, 0.013051, 0.000910, 0.001623, 0.953505, 0.000568, 0.001790, 0.002420, 0.002183, 0.002742, 0.001126, 0.002975, 0.003705, 0.001707, 0.000381]"
doc_01387,Lambda sensoru,https://www.golftutkusu.com/topic/12413-lambda-sensoru,7,0.9700037118529075,NA,unknown,2015,3000,0-30k,unknown,high,2,23,"[0.000835, 0.000740, 0.001732, 0.001819, 0.003736, 0.001646, 0.970004, 0.001314, 0.001838, 0.001051, 0.003129, 0.000884, 0.001186, 0.002794, 0.001086, 0.002084, 0.001384, 0.001779, 0.000837, 0.000122]"
doc_01388,Lastigim dayanir mi?,https://www.golftutkusu.com/topic/17809-lastigim-dayanir-mi,7,0.9736682161471955,NA,unknown,2020,5000,0-30k,unknown,medium,1,25,"[0.000731, 0.000717, 0.001560, 0.001672, 0.003310, 0.001385, 0.973668, 0.001029, 0.001853, 0.001016, 0.002325, 0.000783, 0.001033, 0.002365, 0.001057, 0.001829, 0.001166, 0.001666, 0.000725, 0.000109]"
doc_01389,Lastik Balon Yapti,https://www.golftutkusu.com/topic/22750-lastik-balon-yapti,16,0.6332775702551522,NA,unknown,NA,NA,unknown,unknown,high,1,8,"[0.002564, 0.000642, 0.007444, 0.006046, 0.303695, 0.005040, 0.003206, 0.006204, 0.006991, 0.002068, 0.002979, 0.005136, 0.002290, 0.006489, 0.000311, 0.633278, 0.001986, 0.001950, 0.001606, 0.000075]"
doc_01390,Lastik Basinc Uyarisi,https://www.golftutkusu.com/topic/13743-lastik-basinc-uyarisi,9,0.9886735174191128,NA,unknown,NA,NA,unknown,unknown,medium,1,5,"[0.000244, 0.000271, 0.000742, 0.000559, 0.001108, 0.000630, 0.000619, 0.000160, 0.988674, 0.000262, 0.000693, 0.000416, 0.000372, 0.000464, 0.000952, 0.001039, 0.000406, 0.001387, 0.000639, 0.000365]"
doc_01391,Lastik Basinc Uyarisi!,https://www.golftutkusu.com/topic/12411-lastik-basinc-uyarisi,13,0.982182492420989,NA,unknown,NA,NA,unknown,unknown,medium,1,11,"[0.000481, 0.000554, 0.001129, 0.000707, 0.001219, 0.001015, 0.000806, 0.000651, 0.000569, 0.000365, 0.001055, 0.000917, 0.982182, 0.001067, 0.001361, 0.001112, 0.000537, 0.002742, 0.001063, 0.000467]"
doc_01392,Lastik Basinc Uyarisini Gideremiyorum.Yardim?,https://www.golftutkusu.com/topic/13793-lastik-basinc-uyarisini-gideremiyorum-yardim,13,0.9913045034696394,NA,unknown,NA,NA,unknown,unknown,low,0,7,"[0.000213, 0.000277, 0.000505, 0.000343, 0.000568, 0.000510, 0.000398, 0.000327, 0.000269, 0.000179, 0.000534, 0.000464, 0.991305, 0.000523, 0.000623, 0.000621, 0.000249, 0.001353, 0.000501, 0.000241]"
doc_01393,Lastik Ebatlari,https://www.golftutkusu.com/topic/15311-lastik-ebatlari,16,0.9762026821942084,NA,unknown,NA,NA,unknown,unknown,high,2,7,"[0.000451, 0.000166, 0.002252, 0.001233, 0.002926, 0.000995, 0.002099, 0.002076, 0.001875, 0.000673, 0.001485, 0.001149, 0.000969, 0.002059, 0.000313, 0.976203, 0.000692, 0.002026, 0.000309, 0.000051]"
doc_01394,"Lastik basinc sensoru, lastik patlamasina ragmen uyari vermedi",https://www.golftutkusu.com/topic/14507-lastik-basinc-sensoru-lastik-patlamasina-ragmen-uyari-vermedi,19,0.9841152102487142,NA,unknown,NA,NA,unknown,unknown,high,1,9,"[0.000874, 0.000453, 0.001080, 0.001158, 0.000920, 0.001096, 0.000557, 0.000405, 0.000991, 0.000465, 0.001142, 0.000782, 0.001071, 0.000740, 0.001184, 0.000472, 0.000444, 0.001529, 0.984115, 0.000522]"
doc_01395,Lastik basinc uyari sistemi aktif olmuyor,https://www.golftutkusu.com/topic/11265-lastik-basinc-uyari-sistemi-aktif-olmuyor,19,0.9870700234096158,NA,unknown,2015,NA,unknown,unknown,high,1,24,"[0.000652, 0.000367, 0.000863, 0.000930, 0.000749, 0.000848, 0.000449, 0.000333, 0.000795, 0.000376, 0.000998, 0.000710, 0.000927, 0.000670, 0.000877, 0.000411, 0.000359, 0.001186, 0.987070, 0.000432]"
doc_01396,Lastik degisimi sonrasi yol sesi artti,https://www.golftutkusu.com/topic/26006-lastik-degisimi-sonrasi-yol-sesi-artti,7,0.9926680301982636,NA,unknown,NA,80000,60-90k,unknown,medium,1,12,"[0.000129, 0.000284, 0.000449, 0.000428, 0.000462, 0.000511, 0.992668, 0.000225, 0.000379, 0.000335, 0.000562, 0.000286, 0.000341, 0.000319, 0.000626, 0.000684, 0.000309, 0.000620, 0.000211, 0.000172]"
doc_01397,Lastik degistirdikten sonra airbag ariza isiginin yanmasi.,https://www.golftutkusu.com/topic/24380-lastik-degistirdikten-sonra-airbag-ariza-isiginin-yanmasi,7,0.9828583989553209,NA,unknown,NA,NA,unknown,unknown,high,1,8,"[0.000491, 0.000475, 0.001038, 0.001059, 0.002316, 0.000886, 0.982858, 0.000742, 0.001168, 0.000675, 0.001608, 0.000536, 0.000610, 0.001380, 0.000716, 0.001112, 0.000774, 0.001018, 0.000464, 0.000074]"
doc_01398,Lastik kopugu sonrasi basinc sensoru bozulmasi,https://www.golftutkusu.com/topic/17530-lastik-kopugu-sonrasi-basinc-sensoru-bozulmasi,16,0.9710305141037677,NA,unknown,NA,10000,0-30k,unknown,high,2,19,"[0.002725, 0.002072, 0.000018, 0.002250, 0.006052, 0.001839, 0.001883, 0.002167, 0.002861, 0.001609, 0.000169, 0.000024, 0.000066, 0.001625, 0.000237, 0.971031, 0.001525, 0.000986, 0.000516, 0.000344]"
doc_01399,Lastik sesi ve ugultu,https://www.golftutkusu.com/topic/9988-lastik-sesi-ve-ugultu,3,0.5275974105409936,NA,unknown,2015,25000,0-30k,unknown,high,2,25,"[0.001895, 0.000621, 0.527597, 0.000877, 0.451425, 0.001439, 0.001212, 0.001051, 0.001864, 0.000261, 0.001321, 0.000504, 0.000853, 0.003048, 0.000553, 0.001867, 0.001111, 0.001587, 0.000758, 0.000155]"
doc_01400,Lastik surtmesi hk.,https://www.golftutkusu.com/topic/21311-lastik-surtmesi-hk,5,0.9845865757579764,NA,unknown,NA,NA,unknown,unknown,medium,1,8,"[0.001503, 0.000022, 0.001373, 0.000434, 0.984587, 0.002482, 0.000710, 0.001151, 0.002142, 0.000177, 0.000732, 0.000759, 0.000155, 0.001483, 0.000176, 0.000459, 0.000118, 0.000669, 0.000853, 0.000017]"
doc_01401,Lastikler camurluga surtuyor (Golf 7),https://www.golftutkusu.com/topic/19055-lastikler-camurluga-surtuyor-golf-7,5,0.4349449658611927,NA,unknown,NA,NA,unknown,unknown,low,0,6,"[0.012676, 0.002859, 0.002861, 0.004843, 0.434945, 0.150666, 0.010929, 0.011714, 0.011830, 0.003069, 0.004401, 0.197132, 0.003761, 0.009665, 0.001658, 0.002925, 0.121609, 0.007952, 0.004286, 0.000217]"
doc_01402,Led Far Muayeneden Gecirme,https://www.golftutkusu.com/topic/22604-led-far-muayeneden-gecirme,1,0.9872205910583288,NA,unknown,NA,NA,unknown,unknown,medium,1,14,"[0.987221, 0.000172, 0.000869, 0.000424, 0.002324, 0.000709, 0.000292, 0.000573, 0.000355, 0.000251, 0.001088, 0.000452, 0.000459, 0.000634, 0.001264, 0.000367, 0.000551, 0.000763, 0.000807, 0.000423]"
doc_01403,Led on sinyal icin H21W BAY9s duylu led ampul sorunu,https://www.golftutkusu.com/topic/17323-led-on-sinyal-icin-h21w-bay9s-duylu-led-ampul-sorunu,4,0.975614979230266,NA,unknown,NA,NA,unknown,unknown,low,0,10,"[0.000393, 0.000157, 0.000084, 0.975615, 0.005867, 0.000387, 0.002283, 0.001594, 0.000549, 0.000367, 0.000278, 0.000200, 0.001862, 0.004430, 0.000924, 0.000872, 0.001638, 0.002055, 0.000405, 0.000040]"
doc_01404,Led stop lambasi,https://www.golftutkusu.com/topic/13721-led-stop-lambasi,7,0.8261072858012616,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.002234, 0.000878, 0.001198, 0.001373, 0.155420, 0.001457, 0.826107, 0.001036, 0.001969, 0.000995, 0.001047, 0.001020, 0.000667, 0.001752, 0.000213, 0.000290, 0.001180, 0.000435, 0.000709, 0.000019]"
doc_01405,Led xenon golf 7,https://www.golftutkusu.com/topic/19514-led-xenon-golf-7,13,0.8485785461066262,NA,unknown,NA,NA,unknown,unknown,high,2,5,"[0.007454, 0.004640, 0.011039, 0.009190, 0.029826, 0.007534, 0.005595, 0.006668, 0.010687, 0.003587, 0.006038, 0.007909, 0.848579, 0.010325, 0.002375, 0.004023, 0.003950, 0.009357, 0.010958, 0.000266]"
doc_01406,Logo Geri Gorus Kamera ve CarPlay ~ Multimedya Hakkinda.,https://www.golftutkusu.com/topic/19887-logo-geri-gorus-kamera-ve-carplay-multimedya-hakkinda,1,0.9859113309131746,NA,unknown,NA,NA,unknown,unknown,low,0,4,"[0.985911, 0.000211, 0.000906, 0.000498, 0.001574, 0.000921, 0.000330, 0.000604, 0.000412, 0.000322, 0.001042, 0.000531, 0.000547, 0.000632, 0.001744, 0.000429, 0.000677, 0.001386, 0.000847, 0.000476]"
doc_01407,Logo Kamera Goruntu yok,https://www.golftutkusu.com/topic/18642-logo-kamera-goruntu-yok,15,0.8948179804765075,NA,unknown,NA,NA,unknown,unknown,low,0,14,"[0.000227, 0.001069, 0.000179, 0.000422, 0.000097, 0.000307, 0.000470, 0.000132, 0.000124, 0.092707, 0.000298, 0.000283, 0.000260, 0.000155, 0.894818, 0.002675, 0.000498, 0.002792, 0.000597, 0.001891]"
doc_01408,Logo degisimi,https://www.golftutkusu.com/topic/27026-logo-degisimi,7,0.9745962108973159,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.001512, 0.000565, 0.000760, 0.001057, 0.008369, 0.001506, 0.974596, 0.001451, 0.002122, 0.000619, 0.000713, 0.000905, 0.000683, 0.001851, 0.000316, 0.000516, 0.000657, 0.001003, 0.000774, 0.000023]"
doc_01409,Lok lok tok sesi yardim,https://www.golftutkusu.com/topic/21267-lok-lok-tok-sesi-yardim,12,0.902320705744816,NA,unknown,NA,NA,unknown,unknown,high,3,26,"[0.002495, 0.000984, 0.001840, 0.003460, 0.061220, 0.002866, 0.001722, 0.001920, 0.003433, 0.001376, 0.002738, 0.902321, 0.001783, 0.004074, 0.000474, 0.001631, 0.001538, 0.001555, 0.002481, 0.000088]"
doc_01410,Luqui Moly ile Bakim,https://www.golftutkusu.com/topic/19062-luqui-moly-ile-bakim,14,0.790651398382261,1.4,petrol,2016,4000,0-30k,1.4_TSI,high,0,25,"[0.015737, 0.001788, 0.004946, 0.003944, 0.064312, 0.010878, 0.021355, 0.010068, 0.012463, 0.002383, 0.009775, 0.005547, 0.006022, 0.790651, 0.006245, 0.007716, 0.004092, 0.017856, 0.003869, 0.000352]"
doc_01411,MFA ekrani Almanca Oldu,https://www.golftutkusu.com/topic/10565-mfa-ekrani-almanca-oldu,8,0.9773710650244236,NA,unknown,NA,NA,unknown,unknown,low,0,12,"[0.001269, 0.000476, 0.000659, 0.001217, 0.003961, 0.000818, 0.002813, 0.977371, 0.000608, 0.000464, 0.001449, 0.000558, 0.000969, 0.001230, 0.000409, 0.002886, 0.001241, 0.000982, 0.000584, 0.000036]"
doc_01412,MIB2 Ekran Geri Gorus Sorunu,https://www.golftutkusu.com/topic/20124-mib2-ekran-geri-gorus-sorunu,12,0.9505156940943121,NA,unknown,NA,NA,unknown,unknown,low,0,6,"[0.000501, 0.000416, 0.001010, 0.001219, 0.002228, 0.001375, 0.001045, 0.001124, 0.001021, 0.000677, 0.001721, 0.950516, 0.001272, 0.001605, 0.000895, 0.029008, 0.000775, 0.002416, 0.000722, 0.000455]"
doc_01413,MIB2 Standart Takilma Sorunu,https://www.golftutkusu.com/topic/20494-mib2-standart-takilma-sorunu,2,0.9903247513099662,NA,unknown,NA,NA,unknown,unknown,medium,1,1,"[0.000113, 0.990325, 0.000547, 0.000596, 0.000219, 0.000243, 0.000546, 0.000345, 0.000114, 0.001024, 0.000534, 0.000185, 0.000219, 0.000189, 0.000787, 0.001931, 0.000426, 0.001031, 0.000475, 0.000149]"
doc_01414,MINI STEPNE,https://www.golftutkusu.com/topic/13838-mini-stepne,7,0.9756082586482996,NA,unknown,NA,NA,unknown,unknown,medium,1,20,"[0.000716, 0.000651, 0.001475, 0.001463, 0.003183, 0.001298, 0.975608, 0.001000, 0.001731, 0.000937, 0.002278, 0.000761, 0.000889, 0.001945, 0.001013, 0.001656, 0.001111, 0.001486, 0.000692, 0.000104]"
doc_01415,MK7 MOTOR ARIZASI IKAZ LAMBASI,https://www.golftutkusu.com/topic/15612-mk7-motor-arizasi-ikaz-lambasi,1,0.9364967917758013,NA,unknown,NA,NA,unknown,unknown,high,3,10,"[0.936497, 0.000762, 0.003779, 0.002364, 0.013000, 0.002895, 0.002263, 0.003382, 0.002573, 0.001269, 0.005633, 0.001794, 0.002002, 0.005787, 0.003885, 0.001860, 0.003107, 0.003369, 0.003398, 0.000379]"
doc_01416,MOBIL1 yag Sahte mi-Orijinal mi?,https://www.golftutkusu.com/topic/11473-mobil1-yag-sahte-mi-orijinal-mi,11,0.9812154807565973,1.4,petrol,NA,NA,unknown,1.4_TSI,medium,0,11,"[0.000776, 0.000885, 0.000796, 0.002026, 0.001079, 0.000625, 0.000810, 0.000556, 0.000358, 0.000892, 0.981215, 0.000730, 0.000320, 0.000715, 0.000230, 0.003403, 0.001111, 0.001253, 0.001959, 0.000259]"
doc_01417,Madrid Jantlar ve Beyaz Solucan Korozyonu,https://www.golftutkusu.com/topic/12644-madrid-jantlar-ve-beyaz-solucan-korozyonu,15,0.7175668993866166,NA,unknown,NA,NA,unknown,unknown,medium,1,5,"[0.000317, 0.002017, 0.000154, 0.000527, 0.000134, 0.000505, 0.000290, 0.000328, 0.000611, 0.019356, 0.000463, 0.000154, 0.000604, 0.000616, 0.717567, 0.003684, 0.000754, 0.248959, 0.000587, 0.002374]"
doc_01418,Makyaj aynasi,https://www.golftutkusu.com/topic/15709-makyaj-aynasi,12,0.7063575675427368,NA,unknown,NA,NA,unknown,unknown,medium,1,2,"[0.003647, 0.001715, 0.004632, 0.005532, 0.010690, 0.006528, 0.004776, 0.003186, 0.005779, 0.004023, 0.006158, 0.706358, 0.005865, 0.007231, 0.007413, 0.007518, 0.005518, 0.198985, 0.004094, 0.000352]"
doc_01419,Manuel 1.4 Tsi Golf 7 hangi aku secilmeli?,https://www.golftutkusu.com/topic/17279-manuel-1-4-tsi-golf-7-hangi-aku-secilmeli,20,0.6390845862367672,1.4,petrol,2012,NA,unknown,1.4_TSI,low,0,7,"[0.000155, 0.001052, 0.000996, 0.000846, 0.000104, 0.000738, 0.000289, 0.000096, 0.000207, 0.001773, 0.001604, 0.000448, 0.000569, 0.000085, 0.004012, 0.003515, 0.000696, 0.342967, 0.000762, 0.639085]"
doc_01420,Manuel aracta debriyaj kavrama noktasi,https://www.golftutkusu.com/topic/13011-manuel-aracta-debriyaj-kavrama-noktasi,17,0.9743607049133849,1.2,petrol,2016,24000,0-30k,1.2_TSI,high,2,33,"[0.000211, 0.002393, 0.000110, 0.000511, 0.000302, 0.000364, 0.000201, 0.000651, 0.000308, 0.001138, 0.001860, 0.000081, 0.000270, 0.000252, 0.001256, 0.002419, 0.974361, 0.011427, 0.000288, 0.001600]"
doc_01421,Manuel golf 7 vites gecislerinde gurc sesi,https://www.golftutkusu.com/topic/16728-manuel-golf-7-vites-gecislerinde-gurc-sesi,3,0.9727574366715233,NA,unknown,2013,NA,unknown,unknown,medium,1,1,"[0.000319, 0.000362, 0.972757, 0.000328, 0.000397, 0.000484, 0.000337, 0.000570, 0.000534, 0.000292, 0.015538, 0.000440, 0.000190, 0.000504, 0.000588, 0.001583, 0.000344, 0.001792, 0.001114, 0.001528]"
