doc_name,complaint_id,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,component,mileage_miles,technical_bucket,chronic_score,gamma_vector
doc_00322,10277587,2003,5,0.534088726572588,unknown,2003,ENGINE AND ENGINE COOLING,,medium,0,"[0.013401114081879011, 0.01654045723681824, 0.01871185900638951, 0.028471125751436576, 0.534088726572588, 0.011244782890790535, 0.007815486046767295, 0.011415047885856957, 0.00854009768409328, 0.02908079071983772, 0.012453031057602058, 0.008643319470616887, 0.011383875924064299, 0.009822763146410094, 0.012345580695152436, 0.010617025299780395, 0.017609662491262675, 0.008896636385075745, 0.016086122466275672]"
doc_00323,10252376,2003,9,1.0,unknown,2003,AIR BAGS,,high,2,"[4.2526224490495003e-308, 1.593170155995853e-308, 2.2654025476510513e-308, 1.3488324391850266e-308, 1.301013790487631e-308, 4.322738887730051e-308, 1.19071270118081e-307, 2.607861556139341e-308, 1.0, 2.0400162841123425e-308, 2.144401726840698e-308, 2.277887186654832e-308, 1.617486351000001e-308, 9.246713777040013e-308, 1.802041449432979e-308, 1.4254413146784846e-308, 1.3602018806293867e-308, 1.7734414009646885e-308, 2.167629241257945e-308]"
doc_00324,10250626,2003,1,0.28883363175524096,unknown,2003,ELECTRICAL SYSTEM,,low,0,"[0.28883363175524096, 0.02875755995083301, 0.09215330796139984, 0.02098371655911197, 0.018261719333001834, 0.036303865586653654, 0.019554014695881215, 0.034376164632760185, 0.02488714717556456, 0.0452259789492563, 0.03367231551136639, 0.013978229474948327, 0.01388436021331012, 0.027088341530015537, 0.027158331003563685, 0.01229001222904652, 0.020262616932217876, 0.012623756189080123, 0.038375185330322865]"
doc_00325,10250340,2003,2,0.09645678387653382,unknown,2005,SEATS,,low,1,"[0.024874986663102276, 0.09645678387653382, 0.050531880232663216, 0.03480197018970374, 0.02134177433330786, 0.026636152280059725, 0.013118723026840149, 0.03179814214852219, 0.01481791186136264, 0.07126146650968096, 0.02523561335252827, 0.010728811351721936, 0.011865349118362005, 0.016911070774428317, 0.021843540055398448, 0.01071139181877083, 0.05248660573381813, 0.010310359167987402, 0.035521074972484336]"
doc_00326,10214474,2003,3,0.35493364890732626,TDI_unknown,2003,"FUEL SYSTEM, OTHER",,high,1,"[0.04641828596341659, 0.05275108558987934, 0.35493364890732626, 0.02832391482012839, 0.020261766235660696, 0.03908658539862858, 0.01719400094633461, 0.04065338912668123, 0.02026121587149542, 0.0982353877438662, 0.04235843631288349, 0.01227715033996411, 0.012905162966878488, 0.0226873686351195, 0.032767683623410516, 0.011491553205529303, 0.03044583326562678, 0.011481295744478105, 0.057149393622022385]"
doc_00327,10182419,2003,14,0.1616166068452268,unknown,2003,ELECTRICAL SYSTEM,,low,0,"[0.03871710279457649, 0.010713818126367913, 0.016239001283259332, 0.009388462199119058, 0.008853184467541134, 0.028314900264685187, 0.037242493199558836, 0.016784774832172427, 0.0754012116063512, 0.014728190107620116, 0.01545012701529535, 0.01375916512013727, 0.010145842159976102, 0.1616166068452268, 0.012654211511361486, 0.008783570370348544, 0.009186472102320325, 0.010725917596437453, 0.016212787860286838]"
doc_00328,10172673,2003,1,1.0,unknown,2003,EXTERIOR LIGHTING,,medium,1,"[1.0, 2.6927461154929803e-308, 6.723046544829653e-308, 2.0594631885953557e-308, 1.8470786955860057e-308, 4.0001918765687344e-308, 2.3876235697587735e-308, 3.4443275895687325e-308, 3.124286274156231e-308, 3.980361798598142e-308, 3.5749811112511413e-308, 1.6365776261543755e-308, 1.558008777000997e-308, 3.283259997397247e-308, 2.8783644227661974e-308, 1.3772651873884076e-308, 1.983348416404968e-308, 1.450389035118224e-308, 3.850712625249541e-308]"
doc_00329,10150013,2003,2,0.10027773187859969,unknown,2003,SEATS,,low,0,"[0.022464053730324684, 0.10027773187859969, 0.04363404803108929, 0.03288888173103002, 0.019849668441876026, 0.024316667462585824, 0.01220865247764083, 0.030069433296928624, 0.013746479319819531, 0.060679499840133884, 0.02272663761898742, 0.010030432782408307, 0.011097470231849814, 0.015629745684625218, 0.01988606460538159, 0.010054722767356347, 0.05531909559870762, 0.009658172838327568, 0.031161255529520877]"
doc_00330,10148450,2003,10,0.17711693587808416,unknown,2003,ENGINE AND ENGINE COOLING,,medium,0,"[0.03164025140047697, 0.04028311800634955, 0.057255489900426504, 0.041637385961099414, 0.04146417475326564, 0.028679014702406056, 0.015581721967132844, 0.027942378108546547, 0.017519292119976222, 0.17711693587808416, 0.03025970941300315, 0.01333200390051301, 0.01602596708970328, 0.02071117549271897, 0.02745660778430986, 0.01425271930795767, 0.036118484310927644, 0.013118054635685761, 0.04680715506088507]"
doc_00331,10143841,2003,10,1.0,unknown,2005,ENGINE AND ENGINE COOLING,,medium,0,"[3.739353959511251e-308, 5.64220538269747e-308, 6.049993474251913e-308, 4.695051954883079e-308, 4.748150478040912e-308, 3.3567831448352805e-308, 1.7928244753728576e-308, 3.558088376384473e-308, 2.023458263851376e-308, 1.0, 3.161257163722442e-308, 1.558991318716846e-308, 1.8997285656514413e-308, 2.3407116235775457e-308, 2.8619059494908726e-308, 1.68955025191793e-308, 4.3995719420330436e-308, 1.5395722986783704e-308, 4.546246298860219e-308]"
doc_00332,10141740,2003,7,0.6069029862446408,unknown,2003,AIR BAGS,,low,0,"[0.02781540356113854, 0.011906320995310872, 0.016091937122093416, 0.010282995777153952, 0.010230050098032014, 0.028211971987442793, 0.6069029862446408, 0.01803363340445824, 0.07253144877468047, 0.014970446142320997, 0.01623179954814406, 0.01923393123927569, 0.013394573349600406, 0.038902668969142594, 0.01376658376998302, 0.01186749201212933, 0.0104066064899683, 0.015114645104921475, 0.016441460651807894]"
doc_00333,10110951,2003,7,0.4801277508022552,unknown,2003,AIR BAGS,,low,0,"[0.038286230149470885, 0.016335697102057876, 0.022095142706193015, 0.014121401799746395, 0.014010913405828425, 0.03883718377657704, 0.4801277508022552, 0.02462505023937889, 0.09163291275003987, 0.020575968842493964, 0.022460676319489867, 0.025905576588656092, 0.018225162042869534, 0.05245376702882854, 0.018984408911388077, 0.016136029237093653, 0.01428932117577305, 0.020459387839843003, 0.022774374524261124]"
doc_00334,10108240,2003,2,0.07716324669622908,unknown,2003,SEATS,,low,0,"[0.024998487608227222, 0.07716324669622908, 0.046737703881563064, 0.04119720478705261, 0.02237156221879785, 0.02706133567629438, 0.013767572855352394, 0.029594045644578102, 0.015399085902944648, 0.06268474944266583, 0.028933460386094106, 0.011133624566152779, 0.012235074691166893, 0.01759065698663379, 0.025209070685801936, 0.011087295582287106, 0.06056650359080237, 0.010704461273859897, 0.042818464990772215]"
doc_00335,10103090,2003,2,0.07767286979008822,unknown,2003,SEATS,,low,0,"[0.02507059488389151, 0.07767286979008822, 0.046943155733566444, 0.04075810057598517, 0.02233590197424456, 0.027177486487617575, 0.013785671096179746, 0.02983541880783063, 0.015424768343995162, 0.06286832101976789, 0.02878648192909436, 0.011150723074747265, 0.012253719454265734, 0.017622605243796868, 0.025052913353859684, 0.011101285715129033, 0.06024130197594193, 0.010719199973226127, 0.04245308803404834]"
doc_00336,10067472,2003,2,0.07875925529000942,unknown,2003,SEATS,,low,0,"[0.025463630434625698, 0.07875925529000942, 0.04840910322420371, 0.03951757474462192, 0.021854219301962578, 0.027757242480278426, 0.013967219322912, 0.03051811364800294, 0.015643107444880205, 0.06062308641463959, 0.029312775993195806, 0.011190828874947711, 0.012228752424466187, 0.017852972796204212, 0.025311198435213015, 0.0110750555942846, 0.058164372484703235, 0.010733901599195222, 0.04287119695892974]"
doc_00337,10089260,2003,11,0.19946022557434534,unknown,2003,"ENGINE AND ENGINE COOLING,POWER TRAIN",,high,1,"[0.027332996313240727, 0.01942618171110936, 0.0499145542785024, 0.01861862868201067, 0.012728322794529142, 0.021614766859533563, 0.01292641735796418, 0.016706410768665792, 0.014644305871125586, 0.02560907709476498, 0.19946022557434534, 0.008986457423309049, 0.008921767489539037, 0.016547460097846446, 0.056115969912725806, 0.0080458980834512, 0.0166142113824916, 0.008295466835139736, 0.0940110644548123]"
doc_00338,10065373,2003,6,0.09088160732382121,unknown,2003,SUSPENSION,,low,0,"[0.04686885484737432, 0.0132245112640041, 0.02286905296303929, 0.010031170475801985, 0.009183675705284524, 0.09088160732382121, 0.019184851546904698, 0.02434401581607127, 0.024505777989079363, 0.019320135376960347, 0.01761021333651183, 0.010724904041854307, 0.009424747555186411, 0.029138101415169936, 0.013234503117454255, 0.008173334076135729, 0.010495129762920004, 0.009183947967639165, 0.020053913086885092]"
doc_00339,10051903,2003,11,1.0,unknown,2003,POWER TRAIN,,low,0,"[3.501278780743462e-308, 2.4518298444204366e-308, 5.507212106889244e-308, 2.594297201992422e-308, 1.7825539544370904e-308, 2.6815904071796256e-308, 1.849684217492507e-308, 2.1210898141111526e-308, 2.0405263780020274e-308, 3.0395424669610033e-308, 1.0, 1.2848629821535147e-308, 1.2649074579466183e-308, 2.2951028038160244e-308, 1.7410030712364963e-307, 1.149862159839468e-308, 2.219288605781565e-308, 1.1882072974640943e-308, 9.449040403479649e-308]"
doc_00340,10044640,2003,7,0.49330079697854007,unknown,2003,AIR BAGS,,low,0,"[0.03713450941839411, 0.016043356274181762, 0.021604904421452183, 0.01391685681848234, 0.01381725136593392, 0.03735470225068897, 0.49330079697854007, 0.02396854676509212, 0.08709959838892227, 0.020156641848711077, 0.022106320376312456, 0.025658616788370996, 0.01801116242674342, 0.05073512898728188, 0.018736382078571916, 0.015966578539297685, 0.014060805369185914, 0.02028581720874298, 0.022378978937338728]"
doc_00341,10031306,2003,7,0.014721467578476657,unknown,2003,SUSPENSION,,low,0,"[0.033893428608012005, 0.01587013023720834, 0.03696916392982763, 0.014822751967514909, 0.011497790291540147, 0.02573378030629266, 0.014721467578476657, 0.016791197830349592, 0.016777601655475982, 0.025986093793210246, 0.04223699920700213, 0.008363401820301023, 0.00816565611992654, 0.020318602639299767, 0.025965222106725024, 0.007187522003857262, 0.013402753332712946, 0.007575719826539955, 0.063755352009063]"
doc_00342,10021192,2003,7,1.0,unknown,2003,AIR BAGS,,low,0,"[3.1102969167301133e-308, 1.3769062384686004e-308, 1.850682695761294e-308, 1.1910922633929035e-308, 1.182061484075779e-308, 3.2073807170200647e-308, 1.0, 2.088706342133677e-308, 9.753739161259704e-308, 1.712075919745579e-308, 1.867139258643388e-308, 2.236899832799071e-308, 1.5439421860553236e-308, 4.605549480664657e-308, 1.5972321109452517e-308, 1.3748242012868232e-308, 1.2048419804909947e-308, 1.754943646873797e-308, 1.873412841758303e-308]"
doc_00343,10012031,2003,7,0.46864360792602794,unknown,2003,AIR BAGS,,low,0,"[0.03912047822770047, 0.017076775242494173, 0.022922790279940392, 0.01482758690322776, 0.014722331789152249, 0.039274928200376494, 0.46864360792602794, 0.025384567206203315, 0.08875529680211953, 0.021417455008611544, 0.02351131718772214, 0.027332060130767912, 0.01920632400711853, 0.05271436130184593, 0.01995219677316425, 0.017037680943870315, 0.014981692462710451, 0.021657502546569965, 0.02379800230262135]"
doc_00344,10003338,2003,8,0.06026378193191195,unknown,2003,"ELECTRICAL SYSTEM,EQUIPMENT",,low,0,"[0.01878302512651746, 0.014931261018895366, 0.028003522957096887, 0.008004667321446255, 0.00717338175255613, 0.024842491457123778, 0.008058128773297245, 0.06026378193191195, 0.00999401341977879, 0.020395572731775908, 0.00980119610310747, 0.0062068293399391615, 0.006167162411210661, 0.011680416175415143, 0.007918950369181138, 0.0054323023687764364, 0.009439090453755431, 0.005634127240235552, 0.011503338589458779]"
doc_00345,11255490,2004,17,0.062064844842717196,unknown,2004,FUEL/PROPULSION SYSTEM,,low,0,"[0.007341470841152818, 0.019278346072531195, 0.011352152805620174, 0.04801624053608894, 0.010255662140521307, 0.006991101311796915, 0.004356656969588439, 0.007569755792415228, 0.004794094086338749, 0.016676629096627767, 0.008872713428033613, 0.003990094082712102, 0.0045366006850812, 0.005393262324022829, 0.008765158115742818, 0.0042052188763249156, 0.062064844842717196, 0.003926448917087916, 0.012311543148637385]"
doc_00346,11114213,2004,17,1.0,unknown,2004,FUEL/PROPULSION SYSTEM,,low,0,"[2.012747992736248e-308, 7.45032115711237e-308, 3.1226687242355353e-308, 6.479878069889404e-308, 2.5785729195929695e-308, 2.006367074676475e-308, 1.221865018918224e-308, 2.3108626455567294e-308, 1.3447956610677165e-308, 4.607012653364416e-308, 2.2629956847595007e-308, 1.114552501464509e-308, 1.2609905439591693e-308, 1.5048153453304735e-308, 2.167066545414371e-308, 1.168108063230154e-308, 1.0, 1.0943846449468894e-308, 3.019529695692642e-308]"
doc_00347,10482803,2004,2,1.0,unknown,2004,FUEL/PROPULSION SYSTEM,,low,0,"[2.667572199765143e-308, 1.0, 4.926760066565222e-308, 3.961390317529687e-308, 2.3110502168461e-308, 2.5965894563911287e-308, 1.4129244891401125e-308, 3.418970560790763e-308, 1.5923943295221576e-308, 5.789423150969809e-308, 2.575403414238265e-308, 1.1907160921525034e-308, 1.310214831739349e-308, 1.7667866219385513e-308, 2.300871631736011e-308, 1.197261808644069e-308, 6.900804618513709e-308, 1.148422654112557e-308, 3.2826671651899825e-308]"
doc_00348,10469107,2004,1,0.2843412147070743,unknown,2004,ELECTRICAL SYSTEM,,low,0,"[0.2843412147070743, 0.029826521231178085, 0.10072585548926773, 0.02161809445725108, 0.01874297263183514, 0.035190405494836215, 0.018953500988236546, 0.034406997630161903, 0.02390371926586094, 0.04714543001730266, 0.033450096259097964, 0.013800521751945651, 0.01386384143857022, 0.026093279009725405, 0.02722717228373947, 0.012289528517666447, 0.020846781879198594, 0.01253104122134006, 0.03847859216862382]"
doc_00349,10428077,2004,17,1.0,unknown,2004,"FUEL SYSTEM, GASOLINE",,medium,0,"[2.0075079827712584e-308, 7.151592004371117e-308, 3.084615879902907e-308, 6.768034768983128e-308, 2.634899294919084e-308, 1.984304084219334e-308, 1.2143661988603307e-308, 2.279672760627639e-308, 1.3359472615027093e-308, 4.63761293860949e-308, 2.243903612264848e-308, 1.1136304939222694e-308, 1.264696172423285e-308, 1.494688493768634e-308, 2.1573479295978843e-308, 1.1722669084017806e-308, 1.0, 1.0952020440416075e-308, 2.9959502165092445e-308]"
doc_00350,10323626,2004,3,1.0,unknown,2004,UNKNOWN OR OTHER,,low,0,"[5.708412638547069e-308, 5.903821848428831e-308, 1.0, 3.046278136568521e-308, 2.299384335823733e-308, 4.755735448997617e-308, 2.004808478163588e-308, 5.423228313708707e-308, 2.412969527791577e-308, 1.14053132728423e-307, 4.371775804578201e-308, 1.464314933389342e-308, 1.5284795664238817e-308, 2.735502095511429e-308, 3.440365910040096e-308, 1.3588388494298573e-308, 3.341519711737897e-308, 1.362372382322712e-308, 5.610614325046116e-308]"
doc_00351,10285482,2004,2,1.0,unknown,2004,"FUEL SYSTEM, DIESEL",,low,0,"[2.584593330238492e-308, 1.0, 4.629141877664227e-308, 3.9127140685503853e-308, 2.323433955605802e-308, 2.5500115108757524e-308, 1.394246000642783e-308, 3.4001614747241093e-308, 1.568490557265973e-308, 5.720523348613954e-308, 2.470250322600728e-308, 1.1881603190762393e-308, 1.3135419939342113e-308, 1.743182587442287e-308, 2.218532035587882e-308, 1.2015733999809875e-308, 7.207538344979651e-308, 1.148518017003572e-308, 3.146055490494792e-308]"
doc_00352,10277227,2004,13,1.0,unknown,2004,STRUCTURE,,low,0,"[1.836796054737002e-308, 1.3593095995931366e-308, 1.5706250596052557e-308, 1.2924722438625125e-308, 1.848610671263502e-308, 1.676917238865229e-308, 1.5563846085544823e-308, 1.5112607551524825e-308, 1.6515186105949734e-308, 1.7837889418738294e-308, 1.3026451609564045e-308, 3.7590572695319216e-308, 1.0, 1.734957663142357e-308, 1.2031223436957563e-308, 1.7539233499051318e-307, 1.228015385129042e-308, 5.891792580266002e-308, 1.513682274373748e-308]"
doc_00353,10257149,2004,2,1.0,unknown,2004,"FUEL SYSTEM, OTHER",,medium,0,"[2.714833413509604e-308, 1.0, 4.937764031572239e-308, 3.5580119402086475e-308, 2.306217502295405e-308, 2.6262787460492313e-308, 1.4178215081186645e-308, 3.6911954679998495e-308, 1.604179279421149e-308, 5.87310117786786e-308, 2.4131306810651876e-308, 1.2108282633519283e-308, 1.3387747040390846e-308, 1.7792059578456343e-308, 2.1514503106540863e-308, 1.2215265155544713e-308, 5.852472479602355e-308, 1.1685854300437055e-308, 3.025654480971432e-308]"
doc_00354,10228726,2004,4,1.0,unknown,2004,"FUEL SYSTEM, DIESEL",,low,0,"[2.144220170521363e-308, 4.004844404073293e-308, 3.410317104161037e-308, 1.0, 3.3537552770293184e-308, 1.9012227762137206e-308, 1.25034855192264e-308, 1.972182008998881e-308, 1.3668740213622765e-308, 4.3990006912396196e-308, 2.6508880609602105e-308, 1.105460225277931e-308, 1.274117735321526e-308, 1.542105990609935e-308, 2.7493739336780757e-308, 1.186870950489106e-308, 7.377072356620988e-308, 1.0959885426324517e-308, 3.5907756077666004e-308]"
doc_00355,10221656,2004,12,1.0,unknown,2004,VISIBILITY,,low,0,"[2.1218222196061286e-308, 1.2229145457128463e-308, 1.501715481028838e-308, 1.1198809239070368e-308, 1.393819465538971e-308, 1.9308179761564044e-308, 2.245069859284996e-308, 1.5917558808735756e-308, 2.3603968673597e-308, 1.5524004265168405e-308, 1.350011407450157e-308, 1.0, 3.69669880546376e-308, 2.3328156290105036e-308, 1.2143863454933127e-308, 3.010968770608747e-308, 1.102280632697307e-308, 7.123423986872875e-308, 1.495834182276931e-308]"
doc_00356,10214198,2004,7,0.24360541849721382,unknown,2004,AIR BAGS,,low,0,"[0.02306020271672739, 0.009358035906287856, 0.012831448200198126, 0.008094718089970691, 0.008026219183907612, 0.02281792656672792, 0.24360541849721382, 0.014235359666920721, 0.06546464830939822, 0.011873420195692345, 0.013038570522310021, 0.014747913419586573, 0.010367992331171656, 0.03393142198342571, 0.010984790944166541, 0.009163070949393351, 0.008153483038926232, 0.011568907384385917, 0.013185742239132126]"
