doc_name,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,source,component,technical_score,gamma_vector
doc_01172,2017,12,1.0,unknown,2017,nhtsa_complaint,EXTERIOR LIGHTING,0,"[6.551144252830358e-308, 5.630905196749968e-308, 3.394363062993051e-308, 3.9785925293452844e-308, 3.8924151526920364e-308, 5.254586260847423e-308, 7.983917453375007e-308, 3.912108810645322e-308, 6.100061920829816e-308, 5.49888811314969e-308, 4.415923429840889e-308, 1.0, 3.732556480142314e-308, 5.0371802137824e-308, 3.5168374544687277e-308, 4.625744433848483e-308, 8.281788437236005e-308, 2.8000448003454765e-307, 3.5139640146045343e-308, 5.064718031703568e-308, 3.6009134890082935e-308, 3.427198724529179e-308, 4.430476106694901e-308, 3.183689529813525e-308, 1.865508367292553e-307, 4.777546794807308e-308, 3.521240635620727e-308, 1.0069488491781664e-307, 7.296595119682079e-308, 5.031637044366353e-308, 3.9660589579209826e-308, 4.111619664993551e-308, 9.279763389166897e-308, 6.008538814894216e-308, 6.854675370986914e-308, 7.576487910428348e-308, 4.367770948711072e-308, 4.840125221261048e-308, 4.584591985710874e-308, 5.309446885970811e-308, 7.766676753798954e-308, 4.4181172758994286e-308, 4.4123024024442906e-308, 6.918643897979338e-308, 3.337314949936179e-308, 5.029138039707988e-308, 8.21350728093188e-308, 3.5235671171475784e-308]"
doc_01173,2017,14,0.08567708482209473,unknown,2017,nhtsa_complaint,STRUCTURE,0,"[0.01056590204846615, 0.007453657891185635, 0.005705900879376447, 0.011924038374438494, 0.006294422187567927, 0.011363411086145272, 0.00956420453050841, 0.007915336947348852, 0.007290562601980085, 0.0063586399740963185, 0.005183977770154651, 0.007783261123601804, 0.013802481026426476, 0.08567708482209473, 0.006974620230598649, 0.014835926817837058, 0.010294367042152463, 0.009013937110322789, 0.005884245153466822, 0.011582375909938443, 0.006485817320683969, 0.008555964302698817, 0.010953460274936284, 0.006777833439710948, 0.008184842338099801, 0.016318666921388357, 0.010244931866430183, 0.011541189236443195, 0.010896506701717596, 0.005828389183234888, 0.022001255189944974, 0.007170615302619989, 0.010924621353376907, 0.0309934316487097, 0.012191571154423635, 0.008945477518941926, 0.006225185642665379, 0.06151444188202997, 0.006224144667418783, 0.008280894998934338, 0.01779848422469223, 0.007202316852103074, 0.0059936767751400805, 0.013592176884877884, 0.005525124183430263, 0.03102579418598104, 0.00980589653871989, 0.006639103757265388]"
doc_01174,2017,13,0.0845209980553634,unknown,2017,nhtsa_complaint,VEHICLE SPEED CONTROL,0,"[0.004853953920070741, 0.0037623149678256153, 0.003098361460265808, 0.008360503926785574, 0.003377135790595082, 0.008640782928050482, 0.005231631221145199, 0.0038047182410769795, 0.0033321540044672195, 0.0029504373226226345, 0.0024986216105760133, 0.003567865523921222, 0.0845209980553634, 0.00924968339518295, 0.0035029520258145802, 0.009471407915057947, 0.005081026365670742, 0.003981645628579551, 0.003203657804367578, 0.004908738958767152, 0.003369793182541446, 0.004453906894804703, 0.007987620121765925, 0.0035906415497448984, 0.003852228039484147, 0.007837477600649859, 0.018096507881985892, 0.004848967327728829, 0.004779181562491122, 0.0027164687491106564, 0.013623670545051274, 0.0035538975707538768, 0.004806844251723717, 0.007712623700000239, 0.004915788009244737, 0.0038476276198826332, 0.003444085504165269, 0.011835689440118096, 0.0032756960727190563, 0.00414198976129175, 0.006475266307064796, 0.003818383143848152, 0.0031502369844050478, 0.007159843303271238, 0.003073075019956383, 0.009572777263882134, 0.005018740247155183, 0.0034487839798496294]"
doc_01175,2017,1,1.0,unknown,2017,nhtsa_complaint,ENGINE,7,"[1.0, 7.331420169708352e-308, 1.0087122698299684e-307, 3.8900685803792585e-308, 1.0450228352746037e-307, 4.470369897461388e-308, 6.696587248464205e-308, 1.6863289041355996e-307, 3.221245746517495e-308, 3.0416814824753284e-308, 2.751676685023998e-308, 5.027864915984989e-308, 4.634413952835377e-308, 7.508764397429796e-308, 1.156080118734037e-307, 4.6334923644493305e-308, 7.314871287977193e-308, 6.39702548968102e-308, 8.921252310361557e-308, 1.5536903370504212e-307, 1.0545344968606747e-307, 9.429732996247565e-308, 3.843093289445417e-308, 8.72787215893531e-308, 5.739828690703249e-308, 4.222482122321638e-308, 3.922785231985683e-308, 7.422280949988042e-308, 1.5518113288600483e-307, 3.017291369254831e-308, 5.906557083430487e-308, 2.063057741298737e-307, 1.0071378419743658e-307, 8.503453672930093e-308, 3.9798225793391073e-308, 4.719831845399421e-308, 7.992383243336098e-308, 6.595911604137777e-308, 7.597820761525975e-308, 1.2174342551482828e-307, 4.93654081215571e-308, 1.0984683240116991e-307, 7.292176066566102e-308, 8.042411787766083e-308, 7.70467993890333e-308, 5.056037236928562e-308, 7.667254001958238e-308, 1.1855056954871272e-307]"
doc_01176,2017,10,0.35312052326978616,unknown,2017,nhtsa_complaint,VISIBILITY/WIPER,0,"[0.008280173816094591, 0.007402844694281139, 0.005647238550861143, 0.009054033720593805, 0.006035975342999202, 0.008983516085834309, 0.008738174179984463, 0.006729286292650055, 0.056193453459404234, 0.35312052326978616, 0.029675029898152922, 0.013281307025848186, 0.007722741410598809, 0.009642887256540198, 0.00627138024845856, 0.009490342107825364, 0.009400098615163001, 0.011775757693144186, 0.0059736992892970775, 0.008003975381261807, 0.006064307617860468, 0.006539329619289958, 0.009525570594976522, 0.005999840816595199, 0.010684307331778648, 0.011271792284134878, 0.007416649034389526, 0.010816461131257416, 0.008706253554919063, 0.03718232022202797, 0.008113871025072942, 0.006571315220482053, 0.009582018404664775, 0.009666016672826967, 0.025724358165228965, 0.011455164247994896, 0.006264017207637344, 0.009342100665708212, 0.006476578499012171, 0.007235341826668111, 0.01475402193040292, 0.006526080750520376, 0.0063247887206884295, 0.008875853242999783, 0.00574955174344069, 0.01109900344942732, 0.00882607042405472, 0.0060784457673484695]"
doc_01177,2017,12,1.0,unknown,2017,nhtsa_complaint,EXTERIOR LIGHTING,0,"[6.4745364151662e-308, 5.582007918477809e-308, 3.3760521899420443e-308, 3.9642922145101206e-308, 3.867784478719278e-308, 5.222440277674823e-308, 7.880649027535501e-308, 3.88987818426523e-308, 6.137918547720588e-308, 5.53721984687209e-308, 4.443174172407437e-308, 1.0, 3.715333640586172e-308, 5.006352915850841e-308, 3.499099580174988e-308, 4.60199118801536e-308, 8.170653409002527e-308, 2.6766887844918615e-307, 3.4968502948469747e-308, 5.026333715055215e-308, 3.5813295999261203e-308, 3.410547399461546e-308, 4.4141361718199243e-308, 3.169386339483411e-308, 1.81541530915572e-307, 4.761578842369933e-308, 3.5070044811119454e-308, 9.918778517017283e-308, 7.205482968663967e-308, 5.064126199520182e-308, 3.945596752877807e-308, 4.08435223106562e-308, 9.129052963014396e-308, 5.955892542903584e-308, 6.863445648597172e-308, 7.547165618437799e-308, 4.3368735605793573e-308, 4.811119132306896e-308, 4.550698109597176e-308, 5.2610811467598955e-308, 7.736053660638005e-308, 4.3859047909303e-308, 4.380995564673607e-308, 6.840487703635973e-308, 3.321914970089558e-308, 5.005460798428937e-308, 8.098665568399329e-308, 3.504802540475863e-308]"
doc_01178,2017,28,0.04341810306261993,unknown,2017,nhtsa_complaint,SERVICE BRAKES,1,"[0.009818900956583863, 0.00411476317521408, 0.002765391533471224, 0.0033210011907630755, 0.0031213160923695142, 0.004713451126987671, 0.008957905598222527, 0.0032597091197744455, 0.0026224710523423786, 0.0022754952873152846, 0.0018730143328867072, 0.006034347955698302, 0.003087676691839147, 0.004293523234085652, 0.002847400470545557, 0.004417101034085089, 0.035338938719115184, 0.009764116724641522, 0.002698051761170328, 0.003589551412190864, 0.0028393079740132356, 0.002775550443104279, 0.0036613459592821787, 0.00256897115639998, 0.009919596825351377, 0.003854262026808207, 0.002766786451622966, 0.04341810306261993, 0.00801199837071283, 0.0020968953815054593, 0.0033769423836260185, 0.0035079877090188854, 0.026380017505018703, 0.006560859736497841, 0.0036314398600204648, 0.0032546360651253574, 0.003020879181477705, 0.004211769558149671, 0.003369677971436556, 0.004148749564230844, 0.005416567322258824, 0.0031833904691771857, 0.0032492438458833583, 0.010441426759234082, 0.0025392710616150235, 0.004257097347364223, 0.015408811099498348, 0.002839003881828731]"
doc_01179,2017,46,1.0,unknown,2017,nhtsa_complaint,"STRUCTURE,UNKNOWN OR OTHER",2,"[6.586042277668306e-308, 4.801606019650748e-308, 3.60519332509489e-308, 1.9368576713676314e-307, 3.918196350428334e-308, 1.190628850513787e-307, 6.45458733585402e-308, 4.629679238953491e-308, 5.272460199943177e-308, 4.412453458674951e-308, 3.5239159473895047e-308, 5.301306758760691e-308, 1.0852406198532472e-307, 1.440865428871573e-307, 4.179991837320264e-308, 2.3637295645947447e-307, 7.663234469565682e-308, 5.991309770186839e-308, 3.6618924529955354e-308, 6.039081389969424e-308, 3.941448506300624e-308, 4.932307135986766e-308, 1.518083425911872e-307, 4.07931822648767e-308, 5.699763740279597e-308, 3.704227695631491e-307, 8.829028103876386e-308, 8.026125150116237e-308, 6.30879097529107e-308, 3.9239081081877847e-308, 1.2673184233818705e-307, 4.3446361593742233e-308, 7.271890109843344e-308, 1.305839517769206e-307, 9.521050193933534e-308, 5.240837177447778e-308, 3.9161007259074525e-308, 1.6251334331007843e-307, 4.0709188847238277e-308, 4.994051022260972e-308, 1.35232908822674e-307, 4.35979083469742e-308, 3.937515252095993e-308, 8.993626823625732e-308, 3.4792567352417548e-308, 1.0, 6.856861004858668e-308, 4.0216811167545076e-308]"
doc_01180,2017,1,0.106520285105341,unknown,2017,nhtsa_complaint,"POWER TRAIN,ENGINE,FUEL/PROPULSION SYSTEM",3,"[0.106520285105341, 0.022938944248436007, 0.014614595206815725, 0.0074292683056614165, 0.019464509954023608, 0.009386161825959258, 0.01874280851132713, 0.017604612487059773, 0.006110194802501051, 0.005647220764471488, 0.004966127443491573, 0.012346980243817408, 0.008407620083938125, 0.012770913622065961, 0.014294747624408457, 0.00906149797351611, 0.021020427346978985, 0.01776244991203093, 0.012091565472875609, 0.022098172171251634, 0.015812329233876588, 0.011854722431552979, 0.007574146802994917, 0.011391475735991415, 0.01562870406888027, 0.00808414702896792, 0.007260018731337141, 0.01996527761288432, 0.07877035769802058, 0.005468192782219217, 0.010123438545244627, 0.023780119112300876, 0.036965714467839514, 0.01735695674761306, 0.0076482886604667365, 0.010012753927289552, 0.01769950012043712, 0.011872852542413572, 0.02031167157937898, 0.039702911426974664, 0.009974087247622158, 0.02129082019340424, 0.019203939002258256, 0.02231515651733798, 0.011103277742362567, 0.009504647040831232, 0.024779820539401497, 0.01500718266958587]"
doc_01181,2017,46,1.0,unknown,2016,nhtsa_complaint,UNKNOWN OR OTHER,0,"[6.63590648243403e-308, 4.817459465421985e-308, 3.6282862412143787e-308, 1.984359635499719e-307, 3.9417549794372973e-308, 1.1980786660860645e-307, 6.460371783611404e-308, 4.658068342029362e-308, 5.151676342335438e-308, 4.3276309789317026e-308, 3.4712599935194276e-308, 5.238785381324779e-308, 1.1185926152166413e-307, 1.4531198303043342e-307, 4.2055280816160997e-308, 2.472422902581439e-307, 7.678211309894627e-308, 5.946182633366669e-308, 3.6783878780993295e-308, 6.063937965381561e-308, 3.964193525398848e-308, 4.974823335500213e-308, 1.529321953295092e-307, 4.10718952587212e-308, 5.661806529532067e-308, 3.4308873210754897e-307, 9.010045432084674e-308, 7.986201739657102e-308, 6.321431369543553e-308, 3.8596376853843117e-308, 1.3151765014215237e-307, 4.3697254527122565e-308, 7.272144725109696e-308, 1.3191204713426477e-307, 9.141773806338222e-308, 5.183751924525679e-308, 3.93297721203565e-308, 1.6619955813116839e-307, 4.0896454674145135e-308, 5.01907385079182e-308, 1.2996281160550133e-307, 4.3839277537105827e-308, 3.956156659583061e-308, 9.063797997008515e-308, 3.494290439085679e-308, 1.0, 6.88196014717724e-308, 4.0471687925087843e-308]"
doc_01182,2017,1,0.2536833683857928,unknown,2017,nhtsa_complaint,"ELECTRICAL SYSTEM,ENGINE",2,"[0.2536833683857928, 0.01886400187285534, 0.014256566538338995, 0.00796872379941216, 0.017655323466396474, 0.009467620659641945, 0.01645242187330612, 0.020815343867999915, 0.00664471164924885, 0.00613808131992563, 0.005381249875454644, 0.012206053154705186, 0.008937620261340023, 0.015414785460729528, 0.016040580366000923, 0.009695563445353375, 0.019545101534985534, 0.017165050709027917, 0.012250670494239752, 0.02931710915188148, 0.0162634782465489, 0.013497031482373096, 0.007938801257518528, 0.012549426617048163, 0.014669540670846512, 0.00884096786988529, 0.007566107515219329, 0.02034186261115786, 0.0670330679756911, 0.0059641195162379685, 0.011437745203029122, 0.022918404850417778, 0.033438957881336606, 0.021262293306336506, 0.0084191422822038, 0.01082896381236944, 0.014697865676669796, 0.01371726957599565, 0.016612473306771156, 0.02876605348694714, 0.010917380616964267, 0.018916961608875182, 0.016011700190468263, 0.020820007268884316, 0.011086884997140981, 0.010706242666323355, 0.02092569467053419, 0.01595160694956914]"
doc_01183,2017,46,1.0,unknown,2017,nhtsa_complaint,SEATS,0,"[6.575910974492249e-308, 4.824243410614352e-308, 3.6002026401560323e-308, 1.6894941823535074e-307, 3.91722675992436e-308, 1.1520670055957868e-307, 6.513739753806903e-308, 4.648269506378741e-308, 5.604865919863936e-308, 4.65752599571716e-308, 3.6809731579279256e-308, 5.531938912819621e-308, 1.0051003495327724e-307, 1.4759256111047655e-307, 4.188695831511052e-308, 2.026121328944777e-307, 7.707814653066191e-308, 6.201803222655643e-308, 3.67740581411171e-308, 6.121335664615159e-308, 3.946993218710151e-308, 4.920085492586542e-308, 1.4124959215800415e-307, 4.076974119315897e-308, 5.865629193415755e-308, 3.687286330389732e-307, 8.280373257556352e-308, 8.288800584691564e-308, 6.421696045447409e-308, 4.1208629148281673e-308, 1.1840603671033701e-307, 4.3606419147531754e-308, 7.407754377679193e-308, 1.3268362624356029e-307, 1.0636186035091004e-307, 5.450830730708215e-308, 3.9273969202236233e-308, 1.6005670054981453e-307, 4.0742387991806976e-308, 5.018204629187584e-308, 1.525923979234584e-307, 4.3692814849660943e-308, 3.9389742919410945e-308, 8.953462072054234e-308, 3.4923611495246683e-308, 1.0, 6.878633292483484e-308, 4.024744770370696e-308]"
doc_01184,2017,37,0.1735085360592911,unknown,2017,nhtsa_complaint,FUEL/PROPULSION SYSTEM,3,"[0.0058938516892765936, 0.006499486425961081, 0.0051059632299011335, 0.002035444065943357, 0.01009592167723226, 0.002592867029695457, 0.004029427169413565, 0.004438859305179431, 0.0018067158396335768, 0.0017162797650281227, 0.0015575513862199164, 0.0028694422233740448, 0.002410069524135028, 0.003048750933104464, 0.004220285336152557, 0.0023497429391908563, 0.0034390507839040275, 0.003455019882999445, 0.004020447400968461, 0.005708632530971934, 0.005944043212254579, 0.0033476064590671614, 0.0020988525186831095, 0.0033818471816090745, 0.0032442016450354313, 0.002145717430685029, 0.002191493672173424, 0.0032413890913643734, 0.006152047158123791, 0.0016791299615402059, 0.0026789559610004847, 0.0061584412380962395, 0.004312527908549715, 0.003461493995059165, 0.002126798593138524, 0.002981051006317723, 0.1735085360592911, 0.0029308958871116933, 0.007974913380800173, 0.014215025236960142, 0.002574633147662832, 0.022925531286420008, 0.006601043397256714, 0.004087971404375003, 0.003823999797664676, 0.0024171752475719383, 0.004116681089684047, 0.005026689342823921]"
doc_01185,2018,10,1.0,unknown,2018,nhtsa_complaint,UNKNOWN OR OTHER,1,"[3.4189386230366727e-308, 3.0492714681933313e-308, 2.324544375568928e-308, 3.6273047054146633e-308, 2.4841894508289574e-308, 3.638890215484315e-308, 3.600460446950056e-308, 2.7670043136558055e-308, 2.081064989863907e-307, 1.0, 1.29921832827931e-307, 5.623785824084787e-308, 3.1169765738939853e-308, 3.9191267779923795e-308, 2.576199472600049e-308, 3.815978634817443e-308, 3.87192922366997e-308, 4.942023465824747e-308, 2.4646226263282855e-308, 3.289360454557902e-308, 2.492598479722919e-308, 2.6759364725542453e-308, 3.8223258075600937e-308, 2.4593500135824967e-308, 4.460226442067207e-308, 4.507489892421521e-308, 2.988762541504277e-308, 4.476869149001289e-308, 3.60061332213515e-308, 1.713160351375313e-307, 3.2828293485951714e-308, 2.7090168213996885e-308, 3.963172115852197e-308, 3.9456457692383136e-308, 1.0253959837198552e-307, 4.70813788974813e-308, 2.582687039823198e-308, 3.7892220910663317e-308, 2.6683176121906077e-308, 2.9824359972583564e-308, 5.993916053636526e-308, 2.686298324634145e-308, 2.6064313189780095e-308, 3.6387569717170804e-308, 2.3709674175517875e-308, 4.45751534476204e-308, 3.638226867882408e-308, 2.4977638988058687e-308]"
doc_01186,2018,32,1.0,unknown,2018,nhtsa_complaint,ENGINE,2,"[3.2426597242107205e-307, 6.844423326927551e-308, 2.421698671569037e-307, 3.467153780607552e-308, 1.59025114209408e-307, 3.8343063826150054e-308, 5.837010985911989e-308, 3.09115903872071e-307, 2.868800066508129e-308, 2.7563285627694577e-308, 2.563942908086042e-308, 4.909332279484329e-308, 4.1400957987964047e-308, 6.005217654571127e-308, 2.356549787943593e-307, 3.97695741738508e-308, 6.250609649887325e-308, 5.905387414245898e-308, 1.345921678226982e-307, 1.062098569160902e-307, 1.7215670815925815e-307, 1.0762159121771878e-307, 3.4031549109898834e-308, 1.3747105099874705e-307, 5.419357376580442e-308, 3.6916343763654565e-308, 3.5410411541772445e-308, 6.301788111912144e-308, 1.034873971520157e-307, 2.777699568278837e-308, 5.100641297045085e-308, 1.0, 7.934348661748158e-308, 6.369405740868742e-308, 3.408971959985961e-308, 3.9517144424939187e-308, 8.3437699878905285e-308, 5.406068787209631e-308, 8.075786876029827e-308, 1.0710855553057572e-307, 4.0560764295033003e-308, 1.192355924084179e-307, 7.834261667467855e-308, 6.598573399712112e-308, 1.1111679765068937e-307, 4.277960482349154e-308, 6.50111257299374e-308, 2.7503823628338986e-307]"
